X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,
,1/2/25 12:56,12/30/24,SPG,Simon Property Group Inc /de/,Glasscock Larry C,Dir,P - Purchase,$168.59 ,349,"41,077",1%,"$58,838 ",,,,,
,1/2/25 12:55,12/30/24,SPG,Simon Property Group Inc /de/,Aeppel Glyn,Dir,P - Purchase,$168.59 ,202,"17,422",1%,"$34,055 ",,,,,
,1/2/25 10:26,12/31/24,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,127.97 ",1,"1,138,401",0%,"$1,128 ",,,,,
,12/31/24 17:14,12/30/24,BHR,Braemar Hotels & Resorts Inc.,Musser Rebecca,Dir,A - Grant,$0.00 ,"5,561","5,561",New,$0 ,,,,,
,12/31/24 16:10,12/27/24,TRTX,"Tpg Re Finance Trust, Inc.",Bouquard Doug,CEO,A - Grant,$0.00 ,"418,517","1,027,999",69%,$0 ,,,,,
,12/31/24 16:10,12/27/24,TRTX,"Tpg Re Finance Trust, Inc.",Hong Julie,Dir,A - Grant,$0.00 ,"14,415","33,022",77%,$0 ,,,,,
,12/31/24 16:10,12/27/24,TRTX,"Tpg Re Finance Trust, Inc.",Coleman Matthew,Pres,A - Grant,$0.00 ,"44,803","350,204",15%,$0 ,,,,,
,12/31/24 16:10,12/27/24,TRTX,"Tpg Re Finance Trust, Inc.",Foley Robert,CFO,A - Grant,$0.00 ,"119,474","489,772",32%,$0 ,,,,,
,12/31/24 16:10,12/27/24,TRTX,"Tpg Re Finance Trust, Inc.",Fox Brandon C,Chief Accounting Officer,A - Grant,$0.00 ,"23,895","78,532",44%,$0 ,,,,,
,12/31/24 16:10,12/27/24,TRTX,"Tpg Re Finance Trust, Inc.",Banyasz Avi,Dir,A - Grant,$0.00 ,"44,803","154,514",41%,$0 ,,,,,
,12/31/24 14:21,12/30/24,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,134.87 ",1,"1,138,400",0%,"$1,135 ",,,,,
,12/31/24 14:15,12/27/24,SBRA,"Sabra Health Care Reit, Inc.",Flores Jessica,"EVP, CAO",A - Grant,$0.00 ,"8,813","69,111",15%,$0 ,,,,,
,12/31/24 14:14,12/27/24,SBRA,"Sabra Health Care Reit, Inc.",Nevo-Hacohen Talya,"EVP, CIO, Treasurer",A - Grant,$0.00 ,"37,477","800,696",5%,$0 ,,,,,
,12/31/24 14:13,12/27/24,SBRA,"Sabra Health Care Reit, Inc.",Costa Michael Lourenco,"EVP, CFO, Secretary",A - Grant,$0.00 ,"37,477","293,747",15%,$0 ,,,,,
,12/31/24 14:12,12/27/24,SBRA,"Sabra Health Care Reit, Inc.",Matros Richard K,"Chair, CEO, Pres",A - Grant,$0.00 ,"104,716","2,291,580",5%,$0 ,,,,,
,12/31/24 6:16,12/27/24,GNL,"Global Net Lease, Inc.",Galloway Jesse Charles,See Remarks,A - Grant,$0.00 ,"37,931","102,475",59%,$0 ,,,,,
,12/31/24 6:15,12/27/24,GNL,"Global Net Lease, Inc.",Masterson Christopher J.,"CFO, Secretary, Treasurer",A - Grant,$0.00 ,"41,379","248,243",20%,$0 ,,,,,
M,12/30/24 21:30,12/26/24,NYC,American Strategic Investment Co.,Schorsch Nicholas S,10%,P - Purchase,$8.94 ,"2,738","1,469,957",0%,"$24,485 ",,,,,
,12/30/24 17:07,12/26/24,MAC,Macerich Co,Stephen Andrea M,Dir,S - Sale,$20.59 ,"-63,289","83,479",-43%,"($1,303,121)",,,,,
M,12/30/24 16:15,12/26/24,ACR,Acres Commercial Realty Corp.,Eagle Point Credit Management LLC,10%,S - Sale,$23.33 ,"-3,241","2,513,053",0%,"($75,610)",,,,,
,12/30/24 16:10,12/27/24,TRTX,"Tpg Re Finance Trust, Inc.",Silverstein Wendy,Dir,A - Grant,$0.00 ,"14,415","78,340",23%,$0 ,,,,,
,12/30/24 16:10,12/27/24,TRTX,"Tpg Re Finance Trust, Inc.",Smith Michael Bradley,Dir,A - Grant,$0.00 ,"14,415","78,340",23%,$0 ,,,,,
,12/30/24 16:10,12/27/24,TRTX,"Tpg Re Finance Trust, Inc.",Gillmore Michael,Dir,A - Grant,$0.00 ,"14,415","78,840",22%,$0 ,,,,,
,12/30/24 16:10,12/27/24,TRTX,"Tpg Re Finance Trust, Inc.",Schuster Todd,Dir,A - Grant,$0.00 ,"14,415","49,958",41%,$0 ,,,,,
,12/30/24 16:10,12/27/24,TRTX,"Tpg Re Finance Trust, Inc.",White Gregory,Dir,A - Grant,$0.00 ,"14,415","78,340",23%,$0 ,,,,,
,12/30/24 11:41,12/27/24,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,159.10 ",1,"1,138,399",0%,"$1,159 ",,,,,
,12/27/24 18:23,12/23/24,IVCB,Investcorp Europe Acquisition Corp I,McKellar Peter,10%,S - Sale,$0.00 ,"-402,500","172,500",-70%,$0 ,,,,,
,12/27/24 18:19,12/23/24,IVCB,Investcorp Europe Acquisition Corp I,Jackson Pamela,Dir,S - Sale,$0.00 ,"-25,200","10,800",-70%,$0 ,,,,,
,12/27/24 18:15,12/23/24,IVCB,Investcorp Europe Acquisition Corp I,Ponchaut Laurence,Dir,S - Sale,$0.00 ,"-25,200","10,800",-70%,$0 ,,,,,
,12/27/24 18:08,12/23/24,IVCB,Investcorp Europe Acquisition Corp I,Almutairi Adah,Dir,S - Sale,$0.00 ,"-25,200","10,800",-70%,$0 ,,,,,
,12/27/24 18:03,12/23/24,IVCB,Investcorp Europe Acquisition Corp I,McGregor-Smith Baroness Ruby,Dir,S - Sale,$0.00 ,"-603,750","258,750",-70%,$0 ,,,,,
,12/27/24 16:16,12/24/24,ESRT,"Empire State Realty Trust, Inc.",Durels Thomas P.,"EVP, Real Estate",S - Sale,$10.10 ,"-10,000","86,807",-10%,"($101,000)",,,,,
,12/27/24 10:39,12/26/24,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,150.34 ",1,"1,138,398",0%,"$1,150 ",,,,,
,12/26/24 21:45,12/20/24,MITA,Coliseum Acquisition Corp.,You Harry L.,"Dir, 10%",G - Gift,$0.00 ,"-1,550,000","1,074,999",-59%,$0 ,,,,,
M,12/26/24 21:30,12/23/24,NYC,American Strategic Investment Co.,Schorsch Nicholas S,10%,P - Purchase,$8.63 ,"1,626","1,467,219",0%,"$14,032 ",,,,,
,12/26/24 20:04,12/26/24,MPW,Medical Properties Trust Inc,Hanna James Kevin,"SVP, Controller, CAO",S - Sale,$3.72 ,"-11,641","366,913",-3%,"($43,305)",,,,,
,12/26/24 20:00,12/23/24,MPW,Medical Properties Trust Inc,Hooper Rosa Handley,SVP of Operations,S - Sale,$3.67 ,"-3,000","356,600",-1%,"($11,010)",,,,,
,12/26/24 19:21,12/24/24,WSR,Whitestone Reit,Jones Jeffrey Alan,Dir,A - Grant,$14.15 ,"5,831","33,110",21%,"$82,509 ",,,,,
,12/26/24 19:16,12/24/24,WSR,Whitestone Reit,Feng Amy Shih-Hua,Dir,A - Grant,$14.15 ,"12,784","53,350",32%,"$180,894 ",,,,,
,12/26/24 19:15,12/24/24,WSR,Whitestone Reit,Buthman Julia Bruns,Dir,A - Grant,$14.15 ,"10,824","18,917",134%,"$153,160 ",,,,,
,12/26/24 19:12,12/24/24,WSR,Whitestone Reit,Gathright Kristian M,Dir,A - Grant,$14.15 ,"1,753","1,753",New,"$24,805 ",,,,,
,12/26/24 19:09,12/24/24,WSR,Whitestone Reit,Miller Donald A,Dir,A - Grant,$14.15 ,"1,708","1,708",New,"$24,168 ",,,,,
M,12/26/24 16:22,12/23/24,ACR,Acres Commercial Realty Corp.,Eagle Point Credit Management LLC,10%,S - Sale,$25.20 ,"-2,945","2,516,294",0%,"($74,214)",,,,,
M,12/26/24 16:05,12/20/24,ADC,Agree Realty Corp,Rakolta John Jr,Dir,P - Purchase,$70.24 ,"30,275","472,196",7%,"$2,126,641 ",,,,,
,12/26/24 16:05,12/23/24,SITC,Site Centers Corp.,Cattonar John M,"EVP, Chief Investment Officer",S - Sale,$15.22 ,"-8,794",0,-100%,"($133,824)",,,,,
,12/26/24 15:36,12/23/24,GIPR,"Generation Income Properties, Inc.",Sobelman David,"COB, Pres, CEO",A - Grant,$0.00 ,"20,000","183,798",12%,$0 ,,,,,
M,12/26/24 11:33,12/23/24,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,132.67 ",2,"1,138,397",0%,"$2,265 ",,,,,
,12/26/24 11:23,12/23/24,SPG,Simon Property Group Inc /de/,Sokolov Richard S,Dir,G - Gift,$0.00 ,-840,"308,618",0%,$0 ,,,,,
,12/26/24 9:31,12/20/24,ELS,Equity Lifestyle Properties Inc,Peppet Scott R,Dir,G - Gift,$0.00 ,"-3,738","9,555",-28%,$0 ,,,,,
,12/26/24 8:12,12/23/24,IRM,Iron Mountain Inc,Bhargava Mithu,"EVP, GM Digital Business Unit",S - Sale,$104.49 ,"-8,263","13,054",-39%,"($863,401)",,,,,
,12/26/24 8:07,12/23/24,IDCC,"Interdigital, Inc.",Chen Lawrence Liren,"Pres, CEO",S - Sale,$189.12 ,"-5,891","158,652",-4%,"($1,114,129)",,,,,
,12/23/24 20:30,12/23/24,RANG,Range Capital Acquisition Corp.,Rotolo Tim,"CEO, CFO",P - Purchase,$0.00 ,"300,000","4,008,333",8%,$0 ,,,,,
,12/23/24 20:27,12/23/24,RANG,Range Capital Acquisition Corp.,"Range Capital Acquisition Sponsor, LLC",10%,P - Purchase,$0.00 ,"300,000","4,008,333",8%,$0 ,,,,,
M,12/23/24 17:30,12/19/24,NYC,American Strategic Investment Co.,Schorsch Nicholas S,10%,P - Purchase,$8.61 ,"1,678","1,465,593",0%,"$14,448 ",,,,,
,12/23/24 16:58,12/18/24,STRW,"Strawberry Fields Reit, Inc.",Flamion Greg Curtis,CFO,P - Purchase,$9.86 ,200,300,200%,"$1,972 ",,,,,
M,12/23/24 16:39,12/19/24,ACR,Acres Commercial Realty Corp.,Eagle Point Credit Management LLC,10%,S - Sale,$24.86 ,"-6,849","2,519,239",0%,"($170,285)",,,,,
,12/23/24 16:11,12/19/24,SUNS,"Sunrise Realty Trust, Inc.",Tannenbaum Leonard M,"Exec COB, 10%",A - Grant,$13.15 ,"60,837","1,962,484",3%,"$800,007 ",,,,,
,12/23/24 16:10,12/19/24,SUNS,"Sunrise Realty Trust, Inc.",Tannenbaum Robyn,Pres,A - Grant,$13.15 ,"7,605","1,962,484",0%,"$100,006 ",,,,,
,12/23/24 16:09,12/19/24,SUNS,"Sunrise Realty Trust, Inc.",Hetzel Brandon,"CFO, Treasurer",A - Grant,$13.15 ,"5,704","13,242",76%,"$75,008 ",,,,,
,12/23/24 16:09,12/19/24,SUNS,"Sunrise Realty Trust, Inc.",Frank Alexander C,Dir,A - Grant,$13.15 ,761,"4,737",19%,"$10,007 ",,,,,
,12/23/24 16:08,12/19/24,SUNS,"Sunrise Realty Trust, Inc.",Bond Jodi Hanson,Dir,A - Grant,$13.15 ,761,"21,228",4%,"$10,007 ",,,,,
,12/23/24 16:07,12/19/24,SUNS,"Sunrise Realty Trust, Inc.",Fagan James C.,Dir,A - Grant,$13.15 ,761,"19,433",4%,"$10,007 ",,,,,
M,12/23/24 16:07,12/19/24,SUNS,"Sunrise Realty Trust, Inc.",Fagan James C.,Dir,P - Purchase,$13.18 ,"4,019","19,433",26%,"$52,952 ",,,,,
,12/23/24 16:05,12/20/24,LAMR,Lamar Advertising Co/new,Reilly Sean E,CEO,G - Gift,$0.00 ,"-48,513",0,-100%,$0 ,,,,,
,12/23/24 15:00,12/23/24,DEA,"Easterly Government Properties, Inc.",Crate Darrell W,"Pres, CEO",P - Purchase,$10.91 ,"10,000","171,479",6%,"$109,100 ",,,,,
M,12/23/24 13:44,12/19/24,WHLRD,"Wheeler Real Estate Investment Trust, Inc.","Ursa Fund Management, LLC",10%,P - Purchase,$25.35 ,"18,300","388,300",5%,"$463,864 ",,,,,
,12/23/24 11:50,12/20/24,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,118.98 ",1,"1,138,395",0%,"$1,119 ",,,,,
,12/23/24 6:07,12/19/24,STRW,"Strawberry Fields Reit, Inc.",Blisko Michael,Dir,P - Purchase,$10.25 ,"9,800","224,680",5%,"$100,450 ",,,,,
,12/20/24 18:05,12/20/24,EARN,Ellington Credit Co,Smernoff Chris,CFO,A - Grant,$0.00 ,"7,995","28,532",39%,$0 ,,,,,
,12/20/24 18:03,12/20/24,EARN,Ellington Credit Co,Herlihy John,COO,A - Grant,$0.00 ,"24,346","59,939",68%,$0 ,,,,,
,12/20/24 17:23,12/19/24,FPI,Farmland Partners Inc.,Good John A,Dir,P - Purchase,$12.23 ,"15,000","101,465",17%,"$183,516 ",,,,,
,12/20/24 16:36,12/19/24,IRM,Iron Mountain Inc,Baker-Greene Edward,"EVP, CHRO",G - Gift,$0.00 ,"-2,210","6,859",-24%,$0 ,,,,,
,12/20/24 16:30,12/20/24,HR,Healthcare Realty Trust Inc,Leupp Jay P,Dir,P - Purchase,$16.85 ,"1,000","33,830",3%,"$16,850 ",,,,,
,12/20/24 16:26,12/19/24,HR,Healthcare Realty Trust Inc,Wood Donald C,Dir,P - Purchase,$16.86 ,"5,900","5,900",New,"$99,474 ",,,,,
,12/20/24 16:17,12/18/24,MITT,"AG Mortgage Investment Trust, Inc.",Rossiello Anthony William,"CFO, Treasurer",A - Grant,$0.00 ,"50,000","113,334",79%,$0 ,,,,,
,12/20/24 16:17,12/18/24,MITT,"AG Mortgage Investment Trust, Inc.",Neslin Jenny B,"GC, Secretary",A - Grant,$0.00 ,"50,000","100,000",100%,$0 ,,,,,
,12/20/24 16:13,12/20/24,COHN,Cohen & Co Inc.,Dawson G Steven,Dir,A - Grant,$0.00 ,"1,100","30,016",4%,$0 ,,,,,
,12/20/24 16:02,12/18/24,IDCC,"Interdigital, Inc.",Chen Lawrence Liren,"Pres, CEO",S - Sale,$195.35 ,"-5,891","164,543",-3%,"($1,150,776)",,,,,
,12/20/24 13:56,12/19/24,CBL,Cbl & Associates Properties Inc,Curry Jeffery V.,"GC, Sec.",S - Sale,$29.86 ,-50,"85,361",0%,"($1,493)",,,,,
,12/20/24 10:03,12/19/24,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,109.00 ",1,"1,138,394",0%,"$1,109 ",,,,,
,12/19/24 21:51,12/18/24,CTRE,"Caretrust Reit, Inc.",Sedgwick David M.,"Pres, CEO",A - Grant,$0.00 ,"87,657","416,747",27%,$0 ,,,,,
,12/19/24 21:50,12/18/24,CTRE,"Caretrust Reit, Inc.",Callister James,"CIO, Secretary",A - Grant,$0.00 ,"28,308","95,385",42%,$0 ,,,,,
,12/19/24 21:50,12/18/24,CTRE,"Caretrust Reit, Inc.",Wagner William M,"CFO, Treasurer",A - Grant,$0.00 ,"28,308","285,747",11%,$0 ,,,,,
,12/19/24 16:58,12/19/24,PSTL,"Postal Realty Trust, Inc.",Spodek Andrew,"CEO, Dir, 10%",P - Purchase,$13.00 ,"7,968","928,671",1%,"$103,584 ",,,,,
M,12/19/24 16:22,12/17/24,ACR,Acres Commercial Realty Corp.,Eagle Point Credit Management LLC,10%,S - Sale,$24.46 ,"-12,458","2,526,088",0%,"($304,748)",,,,,
M,12/19/24 16:06,12/17/24,NLCP,"Newlake Capital Partners, Inc.",Weinstein David L.,Dir,S - Sale,$19.29 ,"-9,856","53,767",-15%,"($190,161)",,,,,
,12/19/24 13:52,10/15/24,NLCP,"Newlake Capital Partners, Inc.",Kadens Peter A.,Dir,A - Grant,$19.86 ,648,"148,420",0%,"$12,869 ",,,,,
,12/19/24 11:01,12/18/24,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,204.77 ",1,"1,138,393",0%,"$1,205 ",,,,,
,12/18/24 21:33,12/16/24,DLB,"Dolby Laboratories, Inc.",Nicholson Ryan,"VP, CAO, Corp. Controller",A - Grant,$0.00 ,"7,328","29,758",33%,$0 ,,,,,
M,12/18/24 21:29,12/16/24,NYC,American Strategic Investment Co.,Schorsch Nicholas S,10%,P - Purchase,$8.92 ,"2,517","1,463,915",0%,"$22,452 ",,,,,
,12/18/24 20:59,12/16/24,KREF,Kkr Real Estate Finance Trust Inc.,Galligan Kelly,"GC, Secretary",A - Grant,$0.00 ,"3,500","3,500",New,$0 ,,,,,
,12/18/24 20:55,12/16/24,KREF,Kkr Real Estate Finance Trust Inc.,Salem Matthew A,CEO,A - Grant,$0.00 ,"81,250","529,825",18%,$0 ,,,,,
,12/18/24 20:45,12/16/24,KREF,Kkr Real Estate Finance Trust Inc.,Mattson W Patrick,"Pres, COO",A - Grant,$0.00 ,"73,500","373,787",24%,$0 ,,,,,
,12/18/24 20:37,12/16/24,KREF,Kkr Real Estate Finance Trust Inc.,Decious Kendra,"CFO, Treasurer",A - Grant,$0.00 ,"24,000","65,040",58%,$0 ,,,,,
,12/18/24 18:46,12/17/24,LTC,Ltc Properties Inc,Simpson Wendy,"COB, CEO",G - Gift,$0.00 ,"-7,748","373,711",-2%,$0 ,,,,,
,12/18/24 17:50,12/17/24,VICI,Vici Properties Inc.,Pitoniak Edward Baltazar,CEO,G - Gift,$0.00 ,"-20,000","1,143,447",-2%,$0 ,,,,,
M,12/18/24 17:34,12/16/24,SUNS,"Sunrise Realty Trust, Inc.",Tannenbaum Leonard M,"Exec COB, 10%",P - Purchase,$13.41 ,"102,613","1,894,042",6%,"$1,376,422 ",,,,,
,12/18/24 17:15,12/17/24,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,184.55 ",1,"1,138,392",0%,"$1,185 ",,,,,
A,12/18/24 16:41,9/30/24,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,$890.18 ,12,"1,445,883",0%,"$10,682 ",,,,,
,12/18/24 16:35,12/16/24,ARE,"Alexandria Real Estate Equities, Inc.",Moglia Peter M,CEO,S - Sale,$102.26 ,"-10,000","228,727",-4%,"($1,022,600)",,,,,
,12/18/24 16:05,12/16/24,ADC,Agree Realty Corp,Agree Joey,"Pres, CEO",G - Gift,$0.00 ,964,"591,186",0%,$0 ,,,,,
,12/18/24 16:05,12/16/24,ADC,Agree Realty Corp,Agree Richard,Exec COB,G - Gift,$0.00 ,"-2,410","635,342",0%,$0 ,,,,,
M,12/18/24 16:05,12/16/24,SITC,Site Centers Corp.,Sweeney Dawn M.,Dir,S - Sale,$15.44 ,"-11,258","21,592",-34%,"($173,869)",,,,,
,12/17/24 18:22,12/15/24,BXMT,"Blackstone Mortgage Trust, Inc.",Keenan Katharine A,"CEO, Pres",A - Grant,$0.00 ,"51,850","250,810",26%,$0 ,,,,,
,12/17/24 18:22,12/15/24,BXMT,"Blackstone Mortgage Trust, Inc.",Marone Anthony F. Jr,CFO,A - Grant,$0.00 ,"12,000","67,121",22%,$0 ,,,,,
,12/17/24 18:22,12/17/24,BXMT,"Blackstone Mortgage Trust, Inc.",Marone Anthony F. Jr,CFO,S - Sale,$18.81 ,-514,"67,121",-1%,"($9,666)",,,,,
,12/17/24 18:22,12/15/24,BXMT,"Blackstone Mortgage Trust, Inc.",Johnson Timothy Steven,Dir,A - Grant,$0.00 ,"49,850","473,101",12%,$0 ,,,,,
,12/17/24 18:07,12/17/24,HR,Healthcare Realty Trust Inc,Hull Robert E,"EVP, COO",S - Sale,$17.48 ,"-10,000","171,448",-6%,"($174,820)",,,,,
M,12/17/24 17:51,12/13/24,ACR,Acres Commercial Realty Corp.,Eagle Point Credit Management LLC,10%,S - Sale,$25.07 ,"-4,316","2,538,546",0%,"($108,183)",,,,,
,12/17/24 17:05,12/16/24,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,231.50 ",1,"1,138,512",0%,"$1,232 ",,,,,
,12/17/24 16:52,12/16/24,ARE,"Alexandria Real Estate Equities, Inc.",Alsbrook Madeleine Thorp,EVP - Talent Management,S - Sale,$102.34 ,"-4,360","22,067",-16%,"($446,202)",,,,,
,12/17/24 16:44,12/13/24,ELME,Elme Communities,Winns Anthony L.,Dir,A - Grant,$0.00 ,"3,059","64,885",5%,$0 ,,,,,
,12/17/24 16:44,12/13/24,ELME,Elme Communities,Nolan Thomas H Jr,Dir,A - Grant,$0.00 ,"3,059","52,034",6%,$0 ,,,,,
,12/17/24 16:42,12/13/24,ELME,Elme Communities,Goitia Ellen M.,Dir,A - Grant,$0.00 ,"3,059","40,476",8%,$0 ,,,,,
,12/17/24 16:42,12/13/24,ELME,Elme Communities,Carras Susan,Dir,A - Grant,$0.00 ,"3,059","7,881",63%,$0 ,,,,,
,12/17/24 16:41,12/13/24,ELME,Elme Communities,Butcher Benjamin S,Dir,A - Grant,$0.00 ,"3,059","82,653",4%,$0 ,,,,,
,12/17/24 16:40,12/13/24,ELME,Elme Communities,Banner Jennifer S,Dir,A - Grant,$0.00 ,"3,059","24,582",14%,$0 ,,,,,
,12/17/24 16:30,12/16/24,FR,First Industrial Realty Trust Inc,Schultz Peter,EVP - East Region,G - Gift,$0.00 ,-100,"95,474",0%,$0 ,,,,,
,12/17/24 16:29,12/17/24,FR,First Industrial Realty Trust Inc,Matthews Rice Jennifer,GC,G - Gift,$0.00 ,-425,"26,167",-2%,$0 ,,,,,
,12/17/24 16:19,12/13/24,APLE,"Apple Hospitality Reit, Inc.",Rash Matthew,"SVP, GC",A - Grant,$16.05 ,50,"204,088",0%,$803 ,,,,,
,12/17/24 16:18,12/15/24,CBL,Cbl & Associates Properties Inc,Kivitz Jeffrey,Dir,A - Grant,$31.12 ,"4,017","14,260",39%,"$125,009 ",,,,,
,12/17/24 16:15,12/15/24,CBL,Cbl & Associates Properties Inc,Fields David Michael,Dir,A - Grant,$31.12 ,"4,017","20,391",25%,"$125,009 ",,,,,
,12/17/24 16:12,12/15/24,CBL,Cbl & Associates Properties Inc,Torres Michael A,Dir,A - Grant,$31.12 ,"4,017","9,232",77%,"$125,009 ",,,,,
,12/17/24 16:11,12/13/24,FSP,Franklin Street Properties Corp /ma/,Schanzer Bruce J,Dir,P - Purchase,$1.89 ,"43,311","3,489,374",1%,"$81,654 ",,,,,
,12/17/24 16:10,12/15/24,IDCC,"Interdigital, Inc.",Schmidt Joshua D.,"CLO, Corp Secretary",A - Grant,$0.00 ,258,"24,267",1%,$0 ,,,,,
,12/17/24 16:10,12/15/24,IDCC,"Interdigital, Inc.",Schmidt Joshua D.,"CLO, Corp Secretary",D - Sale to issuer,$195.86 ,0,"24,267",0%,($69),,,,,
,12/17/24 16:09,12/15/24,CBL,Cbl & Associates Properties Inc,Gifford Robert G,Dir,A - Grant,$31.12 ,"4,017","22,594",22%,"$125,009 ",,,,,
,12/17/24 16:08,12/15/24,IDCC,"Interdigital, Inc.",Hakoranta Eeva K.,Chief Licensing Officer,A - Grant,$0.00 ,"1,326","30,958",4%,$0 ,,,,,
,12/17/24 16:08,12/15/24,IDCC,"Interdigital, Inc.",Hakoranta Eeva K.,Chief Licensing Officer,D - Sale to issuer,$195.86 ,-1,"30,958",0%,($102),,,,,
,12/17/24 16:05,12/15/24,CBL,Cbl & Associates Properties Inc,Contis David J,Dir,A - Grant,$31.12 ,"4,017","69,039",6%,"$125,009 ",,,,,
,12/17/24 16:04,12/15/24,IDCC,"Interdigital, Inc.",Brezski Richard,CFO,A - Grant,$0.00 ,"4,414","120,013",4%,$0 ,,,,,
,12/17/24 16:04,12/15/24,IDCC,"Interdigital, Inc.",Brezski Richard,CFO,D - Sale to issuer,$195.86 ,-1,"120,013",0%,($167),,,,,
,12/17/24 16:01,12/15/24,CBL,Cbl & Associates Properties Inc,Bowen Marjorie L.,Dir,A - Grant,$31.12 ,"4,017","30,094",15%,"$125,009 ",,,,,
,12/17/24 15:29,12/16/24,RGLD,Royal Gold Inc,Heissenbuttel William Holmes,"Pres, CEO",S - Sale,$146.08 ,"-1,500","108,206",-1%,"($219,114)",,,,,
,12/17/24 15:13,12/13/24,MDRR,"Medalist Diversified Reit, Inc.",Ore Benjamin,CONTROLLER,P - Purchase,$12.50 ,"8,000","12,500",178%,"$100,000 ",,,,,
,12/17/24 14:48,12/13/24,MDRR,"Medalist Diversified Reit, Inc.",Winn Charles Brent Jr.,CFO,P - Purchase,$12.50 ,"6,000","44,424",16%,"$75,000 ",,,,,
,12/17/24 14:44,12/11/24,MDRR,"Medalist Diversified Reit, Inc.",Kavanaugh Frank,"COB, CEO, Pres, 10%",P - Purchase,$12.35 ,"5,500","234,000",2%,"$67,925 ",,,,,
,12/16/24 17:10,12/12/24,EXR,Extra Space Storage Inc.,Kirk Spencer,Dir,G - Gift,$0.00 ,"-6,775","942,822",-1%,$0 ,,,,,
,12/16/24 17:00,12/12/24,NLCP,"Newlake Capital Partners, Inc.",Rollman Dina,Dir,A - Grant,$19.64 ,"1,563","1,563",New,"$30,697 ",,,,,
,12/16/24 16:18,12/13/24,SKT,Tanger Inc.,Syngal Sonia,Dir,A - Grant,$0.00 ,"1,233","1,233",New,$0 ,,,,,
,12/16/24 16:15,12/13/24,AMH,American Homes 4 Rent,Benham Douglas N,Dir,G - Gift,$0.00 ,"-1,500","26,535",-5%,$0 ,,,,,
,12/16/24 16:11,12/16/24,FSP,Franklin Street Properties Corp /ma/,Carter Jeffrey B,"Pres, CIO",P - Purchase,$2.12 ,"18,500","39,705",87%,"$39,213 ",,,,,
,12/16/24 14:59,12/12/24,WHLRD,"Wheeler Real Estate Investment Trust, Inc.","Ursa Fund Management, LLC",10%,P - Purchase,$25.11 ,"32,066","370,000",9%,"$805,273 ",,,,,
,12/16/24 10:52,12/13/24,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,180.67 ",1,"1,138,511",0%,"$1,181 ",,,,,
,12/16/24 9:16,12/12/24,MAA,Mid America Apartment Communities Inc.,Hill Adrian,"EVP, Chief Investment Officer",G - Gift,$0.00 ,-628,"39,809",-2%,$0 ,,,,,
M,12/13/24 19:33,12/11/24,NYC,American Strategic Investment Co.,Schorsch Nicholas S,10%,P - Purchase,$8.55 ,"2,250","1,461,398",0%,"$19,245 ",,,,,
,12/13/24 17:21,12/13/24,ACRE,Ares Commercial Real Estate Corp,Gonzales Jeffrey Michael,"CFO, Treasurer",A - Grant,$0.00 ,"25,000","54,771",84%,$0 ,,,,,
,12/13/24 17:17,12/13/24,ACRE,Ares Commercial Real Estate Corp,Feingold Anton,"Gen. Counsel VP, Secretary",A - Grant,$0.00 ,"17,000","85,975",25%,$0 ,,,,,
,12/13/24 17:14,12/13/24,ACRE,Ares Commercial Real Estate Corp,Donohoe Bryan Patrick,CEO,A - Grant,$0.00 ,"45,000","242,414",23%,$0 ,,,,,
,12/13/24 17:11,12/13/24,ACRE,Ares Commercial Real Estate Corp,Yoon Tae Sik,COO,A - Grant,$0.00 ,"32,500","251,753",15%,$0 ,,,,,
,12/13/24 16:33,12/11/24,ARE,"Alexandria Real Estate Equities, Inc.",Ryan Daniel J,"Co-Pres, RMD",S - Sale,$103.31 ,"-10,000","198,609",-5%,"($1,033,100)",,,,,
,12/13/24 16:32,12/12/24,APLE,"Apple Hospitality Reit, Inc.",Gathright Kristian M,Dir,G - Gift,$0.00 ,-369,"990,103",0%,$0 ,,,,,
,12/13/24 16:31,12/11/24,APLE,"Apple Hospitality Reit, Inc.",Knight Nelson,"Pres Real Estate, Invest",G - Gift,$0.00 ,"-9,670","11,079,890",0%,$0 ,,,,,
